model_id,packet_id,target_flaw,route,detected,specialist_acquisitions,total_role_acquisitions,incremental_cost,total_role_cost,stop_reason,private_working_score,manuscript_eligible,dataset,corpus_id,evaluation_mode
gemma3:4b,PKT_1145187e1cf178cc,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_115112fe40c31b5e,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_11a6325d61012706,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_11e9c6ebe18ef550,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1262aa46b61cfd23,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_12657a4953aecce5,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_12c63393d9cd0905,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_13005c69e827fb04,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_130cb3597e4561ab,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_130e6a5510e058d1,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_13199c3477d1ea7c,unsupported_abstraction,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_134c847e6e1cac5e,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_13ec187a3255b2bf,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_145b2e74af88b654,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_149adf775fa82d76,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_14c449c4dc5ac2f5,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1514ce529500142c,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1563b02b1d124ffb,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_15cfaccf15b5c2b1,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_16ba7ce2fab8ec92,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_16c1ab0d5eaea1e2,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_16cee7d469d2e71f,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_16e9d9db408f834a,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_17ce9f8da6c74c09,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1852944d4019459c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1891ff4b787e7da1,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_18b078dca98ed86c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_18b0ba6f132840b3,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_18f4c5ac10ab0472,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_193645f3c5f05d5c,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_196f46e9bc030836,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_19f65c3271c7f512,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1a0abc344cd89e0b,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1a82ae2b30e1ed19,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1b9f2b38432e9491,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1bb81664f52cd09c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1c0d293a1da64b43,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1ca0cf12e3fa556d,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1d6837be750e2f3b,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1e38d18fe64682e4,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1e64f350fb6a73e8,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1e6dc2b685a45edc,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1f1e6ff8d3c37c2e,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_1f3fd10f89646c10,unsupported_abstraction,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_207e5921f99aff50,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_215c50e90fd2cfc5,counterevidence_loss,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_2218d9fe5edbba1e,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_22a36df1fbd41541,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_2334e754565cd4e9,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_239a970705f04dab,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_24e90b2f65e306a5,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_24f145419139cb16,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_276cac6a377b6177,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_27a03dd2fd505011,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_27e3a512d11b8f05,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_28bf2ac883adf801,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
gemma3:4b,PKT_29766e3724217d23,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0029910e85300902,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_00733f6f6f1fa98d,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_00756199675fc7da,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_00adf8d1f54e2304,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_00b41135ea4351ec,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_00c9dd0f0dd5bc20,unsupported_abstraction,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_00fbb456688ab146,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_010a8305987695ea,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_010b05daff7d9653,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_018b3ddb1b222efb,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_01956a94111819ea,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_028c19ee3f467b4d,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_02e8a1a1c10778df,unsupported_abstraction,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_02f5c04846d244e2,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_03205c003f6a3e6d,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_03daf10b8372b2fb,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_04e7fbe8e666a5e2,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_05debd57c86aac37,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_061fa4f03133a98e,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_067460d74cc02280,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_08384a36deb3215c,unsupported_abstraction,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_084c65897b9d63ad,counterevidence_loss,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_08c147930c8f6053,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_090f9ea2a1a8d859,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_092e776c891c066a,counterevidence_loss,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0976b2961c2addde,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0a231ab03ef0a9d5,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0b0a3c4988220f22,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0b1a7325048825bd,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0be0ba97adee561b,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0ce948666c93561a,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0d1d7899ca50e64f,counterevidence_loss,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0d303a929bf61b45,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0dd7ab488b892612,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0ec7af6285d649be,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0edd0daa573ed062,counterevidence_loss,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0f1008197d3bccae,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0f13ee3523a1d0aa,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_0fc1ee8f98646197,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_10365377ed1e836a,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_103ef6c784dc1c36,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1067e5102a7dbbce,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_10c65d86074fdf3c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1145187e1cf178cc,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_115112fe40c31b5e,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_11a6325d61012706,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_11e9c6ebe18ef550,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1262aa46b61cfd23,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_12657a4953aecce5,unsupported_evidence,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_12c63393d9cd0905,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_13005c69e827fb04,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_130cb3597e4561ab,contextual_flattening,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_130e6a5510e058d1,counterevidence_loss,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_13199c3477d1ea7c,unsupported_abstraction,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_134c847e6e1cac5e,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_13ec187a3255b2bf,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_145b2e74af88b654,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_149adf775fa82d76,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_14c449c4dc5ac2f5,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1514ce529500142c,unsupported_abstraction,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1563b02b1d124ffb,unsupported_evidence,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_15cfaccf15b5c2b1,unsupported_evidence,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_16ba7ce2fab8ec92,unsupported_evidence,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_16c1ab0d5eaea1e2,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_16cee7d469d2e71f,unsupported_abstraction,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_16e9d9db408f834a,contextual_flattening,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_17ce9f8da6c74c09,source_concentration,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1852944d4019459c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1891ff4b787e7da1,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_18b078dca98ed86c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_18b0ba6f132840b3,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_18f4c5ac10ab0472,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_193645f3c5f05d5c,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_196f46e9bc030836,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_19f65c3271c7f512,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1a0abc344cd89e0b,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1a82ae2b30e1ed19,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1b9f2b38432e9491,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1bb81664f52cd09c,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1c0d293a1da64b43,unsupported_abstraction,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1ca0cf12e3fa556d,contextual_flattening,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1d6837be750e2f3b,contextual_flattening,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1e38d18fe64682e4,counterevidence_loss,both,True,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1e64f350fb6a73e8,counterevidence_loss,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1e6dc2b685a45edc,unsupported_abstraction,both,False,2,3,2.25,3.25,both_specialists_acquired,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1f1e6ff8d3c37c2e,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_1f3fd10f89646c10,unsupported_abstraction,generalist,True,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
llama3.1:8b,PKT_207e5921f99aff50,source_concentration,generalist,False,0,1,0.0,1.0,expected_gain_below_threshold,True,False,CaChe,agyw_focus_groups,retrospective_heldout_transfer_working
